station,valid,altimeter,Date,Time,interval,baropressure_inHg,baropressure_kPa,equivalent_ft,equivalent_m
SBA,2025-11-20T00:40:00Z,30.03,2025-11-20,00:40:00,40,30.019314416091003,101.65710614550642,34.00968983229761,10.36617842786958
SBA,2025-11-20T00:45:00Z,30.03,2025-11-20,00:45:00,45,30.019314416091003,101.65710614550642,34.00968983229761,10.36617842786958
SBA,2025-11-20T00:50:00Z,30.03,2025-11-20,00:50:00,50,30.019314416091003,101.65710614550642,34.00968983229761,10.36617842786958
SBA,2025-11-20T01:00:00Z,30.02,2025-11-20,01:00:00,00,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T01:10:00Z,30.02,2025-11-20,01:10:00,10,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T01:15:00Z,30.02,2025-11-20,01:15:00,15,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T01:20:00Z,30.02,2025-11-20,01:20:00,20,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T01:30:00Z,30.01,2025-11-20,01:30:00,30,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T01:40:00Z,30.01,2025-11-20,01:40:00,40,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T01:45:00Z,30.01,2025-11-20,01:45:00,45,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T01:50:00Z,30.02,2025-11-20,01:50:00,50,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T02:00:00Z,30.02,2025-11-20,02:00:00,00,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T02:10:00Z,30.01,2025-11-20,02:10:00,10,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T02:15:00Z,30.02,2025-11-20,02:15:00,15,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T02:20:00Z,30.02,2025-11-20,02:20:00,20,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T02:30:00Z,30.01,2025-11-20,02:30:00,30,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T02:40:00Z,30.01,2025-11-20,02:40:00,40,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T02:45:00Z,30.02,2025-11-20,02:45:00,45,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T02:50:00Z,30.02,2025-11-20,02:50:00,50,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T03:00:00Z,30.02,2025-11-20,03:00:00,00,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T03:10:00Z,30.01,2025-11-20,03:10:00,10,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T03:15:00Z,30.01,2025-11-20,03:15:00,15,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T03:20:00Z,30.01,2025-11-20,03:20:00,20,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T03:30:00Z,30.01,2025-11-20,03:30:00,30,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T03:40:00Z,30.01,2025-11-20,03:40:00,40,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T03:45:00Z,30.02,2025-11-20,03:45:00,45,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T03:50:00Z,30.01,2025-11-20,03:50:00,50,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T04:00:00Z,30.01,2025-11-20,04:00:00,00,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T04:10:00Z,30,2025-11-20,04:10:00,10,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T04:15:00Z,30,2025-11-20,04:15:00,15,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T04:20:00Z,30,2025-11-20,04:20:00,20,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T04:30:00Z,30,2025-11-20,04:30:00,30,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T04:40:00Z,30,2025-11-20,04:40:00,40,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T04:45:00Z,30,2025-11-20,04:45:00,45,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T04:50:00Z,30,2025-11-20,04:50:00,50,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T05:00:00Z,30,2025-11-20,05:00:00,00,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T05:10:00Z,30,2025-11-20,05:10:00,10,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T05:15:00Z,30,2025-11-20,05:15:00,15,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T05:20:00Z,30,2025-11-20,05:20:00,20,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T05:30:00Z,30,2025-11-20,05:30:00,30,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T05:40:00Z,30.01,2025-11-20,05:40:00,40,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T05:45:00Z,30.01,2025-11-20,05:45:00,45,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T05:50:00Z,30.01,2025-11-20,05:50:00,50,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:00:00Z,30.01,2025-11-20,06:00:00,00,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:10:00Z,30.01,2025-11-20,06:10:00,10,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:15:00Z,30.01,2025-11-20,06:15:00,15,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:20:00Z,30.01,2025-11-20,06:20:00,20,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:30:00Z,30.01,2025-11-20,06:30:00,30,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:40:00Z,30.01,2025-11-20,06:40:00,40,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:45:00Z,30.01,2025-11-20,06:45:00,45,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T06:50:00Z,30.01,2025-11-20,06:50:00,50,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T07:00:00Z,30.01,2025-11-20,07:00:00,00,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T07:10:00Z,30.01,2025-11-20,07:10:00,10,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T07:15:00Z,30.01,2025-11-20,07:15:00,15,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T07:20:00Z,30.01,2025-11-20,07:20:00,20,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T07:30:00Z,30.02,2025-11-20,07:30:00,30,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T07:40:00Z,30.01,2025-11-20,07:40:00,40,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T07:45:00Z,30.02,2025-11-20,07:45:00,45,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T07:50:00Z,30.02,2025-11-20,07:50:00,50,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T08:00:00Z,30.02,2025-11-20,08:00:00,00,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T08:10:00Z,30.01,2025-11-20,08:10:00,10,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T08:15:00Z,30.02,2025-11-20,08:15:00,15,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T08:20:00Z,30.02,2025-11-20,08:20:00,20,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T08:30:00Z,30.02,2025-11-20,08:30:00,30,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T08:40:00Z,30.02,2025-11-20,08:40:00,40,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T08:45:00Z,30.02,2025-11-20,08:45:00,45,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T08:50:00Z,30.02,2025-11-20,08:50:00,50,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:00:00Z,30.02,2025-11-20,09:00:00,00,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:10:00Z,30.02,2025-11-20,09:10:00,10,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:15:00Z,30.02,2025-11-20,09:15:00,15,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:20:00Z,30.02,2025-11-20,09:20:00,20,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:30:00Z,30.02,2025-11-20,09:30:00,30,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:40:00Z,30.02,2025-11-20,09:40:00,40,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:45:00Z,30.02,2025-11-20,09:45:00,45,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T09:50:00Z,30.03,2025-11-20,09:50:00,50,30.019314416091003,101.65710614550642,34.00968983229761,10.36617842786958
SBA,2025-11-20T10:00:00Z,30.02,2025-11-20,10:00:00,00,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T10:10:00Z,30.02,2025-11-20,10:10:00,10,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T10:15:00Z,30.02,2025-11-20,10:15:00,15,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T10:20:00Z,30.02,2025-11-20,10:20:00,20,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T10:30:00Z,30.02,2025-11-20,10:30:00,30,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T10:40:00Z,30.01,2025-11-20,10:40:00,40,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T10:45:00Z,30.01,2025-11-20,10:45:00,45,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T10:50:00Z,30.01,2025-11-20,10:50:00,50,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T11:00:00Z,30.02,2025-11-20,11:00:00,00,30.009317974394,101.62325429530812,33.99836459425821,10.362726487001158
SBA,2025-11-20T11:10:00Z,30.01,2025-11-20,11:10:00,10,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T11:10:00Z,30.01,2025-11-20,11:10:00,10,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T11:15:00Z,30.01,2025-11-20,11:15:00,15,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T11:20:00Z,30.01,2025-11-20,11:20:00,20,29.999321532697003,101.58940244510981,33.98703935621882,10.359274546132736
SBA,2025-11-20T11:30:00Z,30,2025-11-20,11:30:00,30,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T11:40:00Z,30,2025-11-20,11:40:00,40,29.989325091,101.55555059491151,33.97571411817943,10.355822605264315
SBA,2025-11-20T11:45:00Z,29.99,2025-11-20,11:45:00,45,29.979328649303,101.52169874471319,33.96438888014003,10.352370664395893
SBA,2025-11-20T11:50:00Z,29.99,2025-11-20,11:50:00,50,29.979328649303,101.52169874471319,33.96438888014003,10.352370664395893
SBA,2025-11-20T12:00:00Z,29.99,2025-11-20,12:00:00,00,29.979328649303,101.52169874471319,33.96438888014003,10.352370664395893
SBA,2025-11-20T12:10:00Z,29.98,2025-11-20,12:10:00,10,29.969332207606,101.4878468945149,33.953063642100645,10.348918723527474
SBA,2025-11-20T12:15:00Z,29.97,2025-11-20,12:15:00,15,29.959335765909,101.45399504431657,33.94173840406124,10.345466782659049
SBA,2025-11-20T12:20:00Z,29.97,2025-11-20,12:20:00,20,29.959335765909,101.45399504431657,33.94173840406124,10.345466782659049
SBA,2025-11-20T12:30:00Z,29.96,2025-11-20,12:30:00,30,29.949339324212,101.42014319411828,33.93041316602185,10.342014841790629
SBA,2025-11-20T12:40:00Z,29.96,2025-11-20,12:40:00,40,29.949339324212,101.42014319411828,33.93041316602185,10.342014841790629
SBA,2025-11-20T12:45:00Z,29.96,2025-11-20,12:45:00,45,29.949339324212,101.42014319411828,33.93041316602185,10.342014841790629
SBA,2025-11-20T12:50:00Z,29.95,2025-11-20,12:50:00,50,29.939342882515,101.38629134391996,33.91908792798245,10.338562900922206
SBA,2025-11-20T13:00:00Z,29.95,2025-11-20,13:00:00,00,29.939342882515,101.38629134391996,33.91908792798245,10.338562900922206
SBA,2025-11-20T13:10:00Z,29.95,2025-11-20,13:10:00,10,29.939342882515,101.38629134391996,33.91908792798245,10.338562900922206
SBA,2025-11-20T13:15:00Z,29.95,2025-11-20,13:15:00,15,29.939342882515,101.38629134391996,33.91908792798245,10.338562900922206
SBA,2025-11-20T13:20:00Z,29.95,2025-11-20,13:20:00,20,29.939342882515,101.38629134391996,33.91908792798245,10.338562900922206
SBA,2025-11-20T13:30:00Z,29.94,2025-11-20,13:30:00,30,29.929346440818,101.35243949372168,33.90776268994307,10.335110960053786
SBA,2025-11-20T13:40:00Z,29.94,2025-11-20,13:40:00,40,29.929346440818,101.35243949372168,33.90776268994307,10.335110960053786
SBA,2025-11-20T13:45:00Z,29.94,2025-11-20,13:45:00,45,29.929346440818,101.35243949372168,33.90776268994307,10.335110960053786
SBA,2025-11-20T13:50:00Z,29.94,2025-11-20,13:50:00,50,29.929346440818,101.35243949372168,33.90776268994307,10.335110960053786
SBA,2025-11-20T14:00:00Z,29.93,2025-11-20,14:00:00,00,29.919349999121,101.31858764352336,33.89643745190367,10.331659019185363
SBA,2025-11-20T14:10:00Z,29.93,2025-11-20,14:10:00,10,29.919349999121,101.31858764352336,33.89643745190367,10.331659019185363
SBA,2025-11-20T14:15:00Z,29.93,2025-11-20,14:15:00,15,29.919349999121,101.31858764352336,33.89643745190367,10.331659019185363
SBA,2025-11-20T14:20:00Z,29.93,2025-11-20,14:20:00,20,29.919349999121,101.31858764352336,33.89643745190367,10.331659019185363
SBA,2025-11-20T14:30:00Z,29.93,2025-11-20,14:30:00,30,29.919349999121,101.31858764352336,33.89643745190367,10.331659019185363
SBA,2025-11-20T14:40:00Z,29.93,2025-11-20,14:40:00,40,29.919349999121,101.31858764352336,33.89643745190367,10.331659019185363
SBA,2025-11-20T14:45:00Z,29.92,2025-11-20,14:45:00,45,29.909353557424,101.28473579332507,33.88511221386428,10.328207078316943
SBA,2025-11-20T14:50:00Z,29.92,2025-11-20,14:50:00,50,29.909353557424,101.28473579332507,33.88511221386428,10.328207078316943
SBA,2025-11-20T15:00:00Z,29.92,2025-11-20,15:00:00,00,29.909353557424,101.28473579332507,33.88511221386428,10.328207078316943
SBA,2025-11-20T15:10:00Z,29.92,2025-11-20,15:10:00,10,29.909353557424,101.28473579332507,33.88511221386428,10.328207078316943
SBA,2025-11-20T15:15:00Z,29.92,2025-11-20,15:15:00,15,29.909353557424,101.28473579332507,33.88511221386428,10.328207078316943
SBA,2025-11-20T15:20:00Z,29.91,2025-11-20,15:20:00,20,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T15:30:00Z,29.91,2025-11-20,15:30:00,30,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T15:40:00Z,29.91,2025-11-20,15:40:00,40,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T15:45:00Z,29.91,2025-11-20,15:45:00,45,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T15:50:00Z,29.91,2025-11-20,15:50:00,50,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T16:00:00Z,29.9,2025-11-20,16:00:00,00,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T16:10:00Z,29.9,2025-11-20,16:10:00,10,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T16:15:00Z,29.9,2025-11-20,16:15:00,15,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T16:20:00Z,29.9,2025-11-20,16:20:00,20,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T16:30:00Z,29.9,2025-11-20,16:30:00,30,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T16:40:00Z,29.9,2025-11-20,16:40:00,40,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T16:45:00Z,29.9,2025-11-20,16:45:00,45,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T16:50:00Z,29.9,2025-11-20,16:50:00,50,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T17:00:00Z,29.9,2025-11-20,17:00:00,00,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T17:10:00Z,29.9,2025-11-20,17:10:00,10,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T17:15:00Z,29.9,2025-11-20,17:15:00,15,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T17:20:00Z,29.89,2025-11-20,17:20:00,20,29.879364232333,101.18318024273015,33.8511364997461,10.317851255711677
SBA,2025-11-20T17:30:00Z,29.9,2025-11-20,17:30:00,30,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T17:40:00Z,29.9,2025-11-20,17:40:00,40,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T17:45:00Z,29.9,2025-11-20,17:45:00,45,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T17:50:00Z,29.89,2025-11-20,17:50:00,50,29.879364232333,101.18318024273015,33.8511364997461,10.317851255711677
SBA,2025-11-20T18:00:00Z,29.89,2025-11-20,18:00:00,00,29.879364232333,101.18318024273015,33.8511364997461,10.317851255711677
SBA,2025-11-20T18:10:00Z,29.9,2025-11-20,18:10:00,10,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T18:15:00Z,29.9,2025-11-20,18:15:00,15,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T18:20:00Z,29.9,2025-11-20,18:20:00,20,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T18:30:00Z,29.9,2025-11-20,18:30:00,30,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T18:40:00Z,29.91,2025-11-20,18:40:00,40,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T18:45:00Z,29.91,2025-11-20,18:45:00,45,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T18:50:00Z,29.91,2025-11-20,18:50:00,50,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T19:00:00Z,29.91,2025-11-20,19:00:00,00,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T19:10:00Z,29.91,2025-11-20,19:10:00,10,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T19:15:00Z,29.91,2025-11-20,19:15:00,15,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T19:20:00Z,29.91,2025-11-20,19:20:00,20,29.899357115727,101.25088394312675,33.873786975824885,10.32475513744852
SBA,2025-11-20T19:30:00Z,29.9,2025-11-20,19:30:00,30,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T19:40:00Z,29.9,2025-11-20,19:40:00,40,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T19:45:00Z,29.9,2025-11-20,19:45:00,45,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T19:50:00Z,29.9,2025-11-20,19:50:00,50,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T20:00:00Z,29.9,2025-11-20,20:00:00,00,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T20:10:00Z,29.9,2025-11-20,20:10:00,10,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T20:15:00Z,29.9,2025-11-20,20:15:00,15,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T20:20:00Z,29.9,2025-11-20,20:20:00,20,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T20:30:00Z,29.9,2025-11-20,20:30:00,30,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T20:40:00Z,29.9,2025-11-20,20:40:00,40,29.889360674029998,101.21703209292845,33.86246173778549,10.321303196580098
SBA,2025-11-20T20:45:00Z,29.89,2025-11-20,20:45:00,45,29.879364232333,101.18318024273015,33.8511364997461,10.317851255711677
SBA,2025-11-20T20:50:00Z,29.89,2025-11-20,20:50:00,50,29.879364232333,101.18318024273015,33.8511364997461,10.317851255711677
SBA,2025-11-20T21:00:00Z,29.89,2025-11-20,21:00:00,00,29.879364232333,101.18318024273015,33.8511364997461,10.317851255711677
SBA,2025-11-20T21:10:00Z,29.89,2025-11-20,21:10:00,10,29.879364232333,101.18318024273015,33.8511364997461,10.317851255711677
SBA,2025-11-20T21:15:00Z,29.88,2025-11-20,21:15:00,15,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-11-20T21:20:00Z,29.88,2025-11-20,21:20:00,20,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-11-20T21:30:00Z,29.88,2025-11-20,21:30:00,30,29.869367790636,101.14932839253186,33.83981126170671,10.314399314843257
SBA,2025-11-20T21:40:00Z,29.87,2025-11-20,21:40:00,40,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-11-20T21:45:00Z,29.87,2025-11-20,21:45:00,45,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-11-20T21:50:00Z,29.87,2025-11-20,21:50:00,50,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-11-20T22:00:00Z,29.87,2025-11-20,22:00:00,00,29.859371348939003,101.11547654233355,33.82848602366732,10.310947373974836
SBA,2025-11-20T22:10:00Z,29.86,2025-11-20,22:10:00,10,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-11-20T22:15:00Z,29.86,2025-11-20,22:15:00,15,29.849374907242,101.08162469213525,33.81716078562793,10.307495433106416
SBA,2025-11-20T22:20:00Z,29.85,2025-11-20,22:20:00,20,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T22:30:00Z,29.85,2025-11-20,22:30:00,30,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T22:40:00Z,29.85,2025-11-20,22:40:00,40,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T22:45:00Z,29.85,2025-11-20,22:45:00,45,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T22:50:00Z,29.85,2025-11-20,22:50:00,50,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T23:00:00Z,29.85,2025-11-20,23:00:00,00,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T23:10:00Z,29.84,2025-11-20,23:10:00,10,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-20T23:15:00Z,29.85,2025-11-20,23:15:00,15,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T23:20:00Z,29.85,2025-11-20,23:20:00,20,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T23:30:00Z,29.85,2025-11-20,23:30:00,30,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-20T23:40:00Z,29.84,2025-11-20,23:40:00,40,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-20T23:45:00Z,29.84,2025-11-20,23:45:00,45,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-20T23:50:00Z,29.84,2025-11-20,23:50:00,50,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-21T00:00:00Z,29.84,2025-11-21,00:00:00,00,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-21T00:10:00Z,29.84,2025-11-21,00:10:00,10,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-21T00:15:00Z,29.84,2025-11-21,00:15:00,15,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-21T00:20:00Z,29.84,2025-11-21,00:20:00,20,29.829382023848,101.01392099173864,33.79451030954914,10.300591551369573
SBA,2025-11-21T00:30:00Z,29.85,2025-11-21,00:30:00,30,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T00:40:00Z,29.85,2025-11-21,00:40:00,40,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T00:45:00Z,29.85,2025-11-21,00:45:00,45,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T00:50:00Z,29.85,2025-11-21,00:50:00,50,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T01:00:00Z,29.85,2025-11-21,01:00:00,00,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T01:10:00Z,29.85,2025-11-21,01:10:00,10,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T01:15:00Z,29.85,2025-11-21,01:15:00,15,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T01:20:00Z,29.85,2025-11-21,01:20:00,20,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
SBA,2025-11-21T01:30:00Z,29.85,2025-11-21,01:30:00,30,29.839378465545003,101.04777284193695,33.80583554758853,10.304043492237994
