station,valid,alti,Date,Time,interval,baropressure_inHg,baropressure_kPa,equivalent_ft,equivalent_m
SBA,2026-01-06T08:40:00Z,30.08,2026-01-06,08:40:00,40,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T08:50:00Z,30.08,2026-01-06,08:50:00,50,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T09:00:00Z,30.08,2026-01-06,09:00:00,00,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T09:10:00Z,30.08,2026-01-06,09:10:00,10,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T09:20:00Z,30.08,2026-01-06,09:20:00,20,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T09:30:00Z,30.09,2026-01-06,09:30:00,30,30.08592545044515,101.88264700020751,34.08514520186042,10.38917727990516
SBA,2026-01-06T09:40:00Z,30.08,2026-01-06,09:40:00,40,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T09:50:00Z,30.08,2026-01-06,09:50:00,50,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T10:00:00Z,30.08,2026-01-06,10:00:00,00,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T10:10:00Z,30.08,2026-01-06,10:10:00,10,30.07592680456597,101.84878769578737,34.07381746998875,10.385724578914829
SBA,2026-01-06T10:20:00Z,30.07,2026-01-06,10:20:00,20,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2026-01-06T10:30:00Z,30.07,2026-01-06,10:30:00,30,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2026-01-06T10:40:00Z,30.07,2026-01-06,10:40:00,40,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2026-01-06T10:50:00Z,30.07,2026-01-06,10:50:00,50,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2026-01-06T11:00:00Z,30.07,2026-01-06,11:00:00,00,30.065928158686795,101.81492839136723,34.06248973811708,10.382271877924499
SBA,2026-01-06T11:10:00Z,30.06,2026-01-06,11:10:00,10,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2026-01-06T11:20:00Z,30.06,2026-01-06,11:20:00,20,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2026-01-06T11:30:00Z,30.06,2026-01-06,11:30:00,30,30.055929512807616,101.78106908694707,34.051162006245406,10.378819176934165
SBA,2026-01-06T11:40:00Z,30.05,2026-01-06,11:40:00,40,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2026-01-06T11:50:00Z,30.05,2026-01-06,11:50:00,50,30.04593086692844,101.74720978252695,34.03983427437374,10.375366475943837
SBA,2026-01-06T12:00:00Z,30.04,2026-01-06,12:00:00,00,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2026-01-06T12:10:00Z,30.04,2026-01-06,12:10:00,10,30.035932221049258,101.71335047810679,34.02850654250206,10.371913774953505
SBA,2026-01-06T12:20:00Z,30.03,2026-01-06,12:20:00,20,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2026-01-06T12:30:00Z,30.03,2026-01-06,12:30:00,30,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2026-01-06T12:40:00Z,30.02,2026-01-06,12:40:00,40,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T12:50:00Z,30.02,2026-01-06,12:50:00,50,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T13:00:00Z,30.02,2026-01-06,13:00:00,00,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T13:10:00Z,30.01,2026-01-06,13:10:00,10,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T13:20:00Z,30.01,2026-01-06,13:20:00,20,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T13:30:00Z,30.01,2026-01-06,13:30:00,30,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T13:40:00Z,30,2026-01-06,13:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T13:50:00Z,30,2026-01-06,13:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T14:00:00Z,30,2026-01-06,14:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T14:10:00Z,30,2026-01-06,14:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T14:20:00Z,30,2026-01-06,14:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T14:30:00Z,30,2026-01-06,14:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T14:40:00Z,30,2026-01-06,14:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T14:50:00Z,30,2026-01-06,14:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T15:00:00Z,30,2026-01-06,15:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T15:10:00Z,30,2026-01-06,15:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T15:20:00Z,30,2026-01-06,15:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T15:30:00Z,30,2026-01-06,15:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T15:40:00Z,30,2026-01-06,15:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T15:50:00Z,30,2026-01-06,15:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T16:00:00Z,30,2026-01-06,16:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T16:10:00Z,30,2026-01-06,16:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T16:20:00Z,30,2026-01-06,16:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T16:30:00Z,30,2026-01-06,16:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T16:40:00Z,30,2026-01-06,16:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T16:50:00Z,30,2026-01-06,16:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T17:00:00Z,30,2026-01-06,17:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T17:10:00Z,30,2026-01-06,17:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T17:20:00Z,30,2026-01-06,17:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T17:30:00Z,30,2026-01-06,17:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T17:40:00Z,30,2026-01-06,17:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T17:50:00Z,30,2026-01-06,17:50:00,50,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T18:00:00Z,30,2026-01-06,18:00:00,00,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T18:10:00Z,30,2026-01-06,18:10:00,10,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T18:20:00Z,30,2026-01-06,18:20:00,20,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T18:30:00Z,30.01,2026-01-06,18:30:00,30,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T18:40:00Z,30.01,2026-01-06,18:40:00,40,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T18:50:00Z,30.01,2026-01-06,18:50:00,50,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T19:00:00Z,30.01,2026-01-06,19:00:00,00,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T19:10:00Z,30.02,2026-01-06,19:10:00,10,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T19:20:00Z,30.02,2026-01-06,19:20:00,20,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T19:30:00Z,30.02,2026-01-06,19:30:00,30,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T19:40:00Z,30.02,2026-01-06,19:40:00,40,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T19:50:00Z,30.03,2026-01-06,19:50:00,50,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2026-01-06T20:00:00Z,30.03,2026-01-06,20:00:00,00,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2026-01-06T20:10:00Z,30.03,2026-01-06,20:10:00,10,30.025933575170082,101.67949117368667,34.0171788106304,10.368461073963177
SBA,2026-01-06T20:20:00Z,30.02,2026-01-06,20:20:00,20,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T20:30:00Z,30.02,2026-01-06,20:30:00,30,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T20:40:00Z,30.02,2026-01-06,20:40:00,40,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T20:50:00Z,30.02,2026-01-06,20:50:00,50,30.015934929290903,101.64563186926651,34.00585107875872,10.365008372972843
SBA,2026-01-06T21:00:00Z,30.01,2026-01-06,21:00:00,00,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T21:10:00Z,30.01,2026-01-06,21:10:00,10,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T21:20:00Z,30.01,2026-01-06,21:20:00,20,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T21:30:00Z,30.01,2026-01-06,21:30:00,30,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T21:40:00Z,30.01,2026-01-06,21:40:00,40,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T21:50:00Z,30.01,2026-01-06,21:50:00,50,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T22:00:00Z,30.01,2026-01-06,22:00:00,00,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T22:10:00Z,30.01,2026-01-06,22:10:00,10,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T22:20:00Z,30.01,2026-01-06,22:20:00,20,30.005936283411728,101.61177256484638,33.99452334688705,10.361555671982513
SBA,2026-01-06T22:30:00Z,30,2026-01-06,22:30:00,30,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T22:40:00Z,30,2026-01-06,22:40:00,40,29.99593763753255,101.57791326042623,33.983195615015376,10.358102970992183
SBA,2026-01-06T22:50:00Z,29.99,2026-01-06,22:50:00,50,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2026-01-06T23:00:00Z,29.99,2026-01-06,23:00:00,00,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2026-01-06T23:10:00Z,29.99,2026-01-06,23:10:00,10,29.98593899165337,101.54405395600608,33.9718678831437,10.354650270001851
SBA,2026-01-06T23:20:00Z,29.98,2026-01-06,23:20:00,20,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2026-01-06T23:30:00Z,29.98,2026-01-06,23:30:00,30,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2026-01-06T23:40:00Z,29.98,2026-01-06,23:40:00,40,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2026-01-06T23:50:00Z,29.98,2026-01-06,23:50:00,50,29.975940345774195,101.51019465158595,33.960540151272035,10.351197569011521
SBA,2026-01-07T00:00:00Z,29.97,2026-01-07,00:00:00,00,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T00:10:00Z,29.97,2026-01-07,00:10:00,10,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T00:20:00Z,29.97,2026-01-07,00:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T00:30:00Z,29.97,2026-01-07,00:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T00:40:00Z,29.96,2026-01-07,00:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T00:50:00Z,29.96,2026-01-07,00:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T01:00:00Z,29.96,2026-01-07,01:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T01:10:00Z,29.96,2026-01-07,01:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T01:20:00Z,29.96,2026-01-07,01:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T01:30:00Z,29.96,2026-01-07,01:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T01:40:00Z,29.96,2026-01-07,01:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T01:50:00Z,29.96,2026-01-07,01:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T02:00:00Z,29.96,2026-01-07,02:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T02:10:00Z,29.96,2026-01-07,02:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T02:20:00Z,29.96,2026-01-07,02:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T02:30:00Z,29.96,2026-01-07,02:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T02:40:00Z,29.96,2026-01-07,02:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T02:50:00Z,29.97,2026-01-07,02:50:00,50,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T03:00:00Z,29.96,2026-01-07,03:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T03:10:00Z,29.96,2026-01-07,03:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T03:20:00Z,29.96,2026-01-07,03:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T03:30:00Z,29.96,2026-01-07,03:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T03:40:00Z,29.96,2026-01-07,03:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T03:50:00Z,29.96,2026-01-07,03:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T04:00:00Z,29.96,2026-01-07,04:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T04:10:00Z,29.96,2026-01-07,04:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T04:20:00Z,29.95,2026-01-07,04:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T04:30:00Z,29.96,2026-01-07,04:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T04:40:00Z,29.95,2026-01-07,04:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T04:50:00Z,29.95,2026-01-07,04:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T05:00:00Z,29.95,2026-01-07,05:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T05:10:00Z,29.95,2026-01-07,05:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T05:20:00Z,29.95,2026-01-07,05:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T05:30:00Z,29.95,2026-01-07,05:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T05:40:00Z,29.95,2026-01-07,05:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T05:50:00Z,29.95,2026-01-07,05:50:00,50,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T06:00:00Z,29.95,2026-01-07,06:00:00,00,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T06:10:00Z,29.95,2026-01-07,06:10:00,10,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T06:20:00Z,29.95,2026-01-07,06:20:00,20,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T06:30:00Z,29.95,2026-01-07,06:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T06:40:00Z,29.95,2026-01-07,06:40:00,40,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T06:50:00Z,29.96,2026-01-07,06:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T07:00:00Z,29.96,2026-01-07,07:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T07:10:00Z,29.96,2026-01-07,07:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T07:20:00Z,29.96,2026-01-07,07:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T07:30:00Z,29.96,2026-01-07,07:30:00,30,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T07:40:00Z,29.96,2026-01-07,07:40:00,40,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T07:50:00Z,29.96,2026-01-07,07:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T08:00:00Z,29.96,2026-01-07,08:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T08:10:00Z,29.96,2026-01-07,08:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T08:20:00Z,29.96,2026-01-07,08:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T08:30:00Z,29.97,2026-01-07,08:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T08:40:00Z,29.97,2026-01-07,08:40:00,40,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T08:50:00Z,29.97,2026-01-07,08:50:00,50,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T09:00:00Z,29.97,2026-01-07,09:00:00,00,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T09:10:00Z,29.97,2026-01-07,09:10:00,10,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T09:20:00Z,29.97,2026-01-07,09:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T09:30:00Z,29.97,2026-01-07,09:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T09:40:00Z,29.97,2026-01-07,09:40:00,40,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T09:50:00Z,29.97,2026-01-07,09:50:00,50,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T10:00:00Z,29.97,2026-01-07,10:00:00,00,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T10:10:00Z,29.97,2026-01-07,10:10:00,10,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T10:20:00Z,29.97,2026-01-07,10:20:00,20,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T10:30:00Z,29.97,2026-01-07,10:30:00,30,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T10:40:00Z,29.97,2026-01-07,10:40:00,40,29.965941699895016,101.4763353471658,33.94921241940036,10.34774486802119
SBA,2026-01-07T10:50:00Z,29.96,2026-01-07,10:50:00,50,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T11:00:00Z,29.96,2026-01-07,11:00:00,00,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T11:10:00Z,29.96,2026-01-07,11:10:00,10,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T11:20:00Z,29.96,2026-01-07,11:20:00,20,29.95594305401584,101.44247604274567,33.93788468752869,10.344292167030861
SBA,2026-01-07T11:30:00Z,29.95,2026-01-07,11:30:00,30,29.94594440813666,101.4086167383255,33.92655695565701,10.340839466040528
SBA,2026-01-07T11:40:00Z,29.94,2026-01-07,11:40:00,40,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
SBA,2026-01-07T11:50:00Z,29.93,2026-01-07,11:50:00,50,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2026-01-07T12:00:00Z,29.93,2026-01-07,12:00:00,00,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2026-01-07T12:10:00Z,29.92,2026-01-07,12:10:00,10,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2026-01-07T12:20:00Z,29.92,2026-01-07,12:20:00,20,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2026-01-07T12:30:00Z,29.91,2026-01-07,12:30:00,30,29.905949824619952,101.27317952064494,33.881246028170324,10.327028662079206
SBA,2026-01-07T12:40:00Z,29.91,2026-01-07,12:40:00,40,29.905949824619952,101.27317952064494,33.881246028170324,10.327028662079206
SBA,2026-01-07T12:50:00Z,29.9,2026-01-07,12:50:00,50,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T13:00:00Z,29.9,2026-01-07,13:00:00,00,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T13:10:00Z,29.9,2026-01-07,13:10:00,10,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T13:20:00Z,29.9,2026-01-07,13:20:00,20,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T13:30:00Z,29.89,2026-01-07,13:30:00,30,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T13:40:00Z,29.9,2026-01-07,13:40:00,40,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T13:50:00Z,29.89,2026-01-07,13:50:00,50,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T14:00:00Z,29.88,2026-01-07,14:00:00,00,29.87595388698242,101.17160160738452,33.84726283255531,10.316670559108212
SBA,2026-01-07T14:10:00Z,29.88,2026-01-07,14:10:00,10,29.87595388698242,101.17160160738452,33.84726283255531,10.316670559108212
SBA,2026-01-07T14:20:00Z,29.89,2026-01-07,14:20:00,20,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T14:30:00Z,29.89,2026-01-07,14:30:00,30,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T14:40:00Z,29.89,2026-01-07,14:40:00,40,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T14:50:00Z,29.89,2026-01-07,14:50:00,50,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T15:00:00Z,29.89,2026-01-07,15:00:00,00,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T15:10:00Z,29.89,2026-01-07,15:10:00,10,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T15:20:00Z,29.89,2026-01-07,15:20:00,20,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T15:30:00Z,29.89,2026-01-07,15:30:00,30,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T15:40:00Z,29.89,2026-01-07,15:40:00,40,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T15:50:00Z,29.89,2026-01-07,15:50:00,50,29.885952532861598,101.20546091180466,33.85859056442698,10.320123260098544
SBA,2026-01-07T16:00:00Z,29.9,2026-01-07,16:00:00,00,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T16:10:00Z,29.9,2026-01-07,16:10:00,10,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T16:20:00Z,29.9,2026-01-07,16:20:00,20,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T16:30:00Z,29.9,2026-01-07,16:30:00,30,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T16:40:00Z,29.9,2026-01-07,16:40:00,40,29.895951178740773,101.23932021622481,33.86991829629866,10.323575961088876
SBA,2026-01-07T16:50:00Z,29.91,2026-01-07,16:50:00,50,29.905949824619952,101.27317952064494,33.881246028170324,10.327028662079206
SBA,2026-01-07T17:00:00Z,29.91,2026-01-07,17:00:00,00,29.905949824619952,101.27317952064494,33.881246028170324,10.327028662079206
SBA,2026-01-07T17:10:00Z,29.92,2026-01-07,17:10:00,10,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2026-01-07T17:20:00Z,29.92,2026-01-07,17:20:00,20,29.91594847049913,101.3070388250651,33.892573760042005,10.330481363069538
SBA,2026-01-07T17:30:00Z,29.93,2026-01-07,17:30:00,30,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2026-01-07T17:40:00Z,29.93,2026-01-07,17:40:00,40,29.925947116378307,101.34089812948523,33.90390149191367,10.333934064059866
SBA,2026-01-07T17:50:00Z,29.94,2026-01-07,17:50:00,50,29.935945762257486,101.37475743390539,33.915229223785346,10.3373867650502
